date,county,fips,confirmed_cases,deaths,new_confirmed_cases,new_deaths
3/18/20,Imperial,25,2,0,0,0
3/19/20,Imperial,25,4,0,2,0
3/20/20,Imperial,25,4,0,0,0
3/21/20,Imperial,25,6,0,2,0
3/22/20,Imperial,25,6,0,0,0
3/23/20,Imperial,25,6,0,0,0
3/24/20,Imperial,25,9,0,3,0
3/25/20,Imperial,25,9,0,0,0
3/26/20,Imperial,25,17,0,8,0
3/27/20,Imperial,25,21,0,4,0
3/28/20,Imperial,25,25,0,4,0
3/29/20,Imperial,25,25,0,0,0
3/30/20,Imperial,25,33,0,8,0
3/31/20,Imperial,25,38,0,5,0
4/1/20,Imperial,25,43,0,5,0
4/2/20,Imperial,25,50,1,7,1
4/3/20,Imperial,25,55,1,5,0
4/4/20,Imperial,25,55,1,0,0
4/5/20,Imperial,25,65,2,10,1
4/6/20,Imperial,25,68,3,3,1
4/7/20,Imperial,25,73,3,5,0
4/8/20,Imperial,25,75,3,2,0
4/9/20,Imperial,25,79,3,4,0
4/10/20,Imperial,25,79,3,0,0
4/11/20,Imperial,25,87,3,8,0
4/12/20,Imperial,25,87,3,0,0
4/13/20,Imperial,25,100,3,13,0
4/14/20,Imperial,25,117,3,17,0
4/15/20,Imperial,25,127,3,10,0
4/16/20,Imperial,25,143,3,16,0
4/17/20,Imperial,25,155,3,12,0
4/18/20,Imperial,25,155,3,0,0
4/19/20,Imperial,25,160,3,5,0
4/20/20,Imperial,25,175,4,15,1
4/21/20,Imperial,25,195,5,20,1
4/22/20,Imperial,25,214,6,19,1
4/23/20,Imperial,25,232,8,18,2
4/24/20,Imperial,25,251,8,19,0
4/25/20,Imperial,25,251,8,0,0
4/26/20,Imperial,25,251,8,0,0
4/27/20,Imperial,25,284,8,33,0
4/28/20,Imperial,25,304,8,20,0
4/29/20,Imperial,25,319,8,15,0
4/30/20,Imperial,25,333,9,14,1
3/25/20,Inyo,27,1,0,,
3/26/20,Inyo,27,2,0,1,0
3/27/20,Inyo,27,5,0,3,0
3/28/20,Inyo,27,5,0,0,0
3/29/20,Inyo,27,8,0,3,0
3/30/20,Inyo,27,8,0,0,0
3/31/20,Inyo,27,8,0,0,0
4/1/20,Inyo,27,9,0,1,0
4/2/20,Inyo,27,10,0,1,0
4/3/20,Inyo,27,10,0,0,0
4/4/20,Inyo,27,10,0,0,0
4/5/20,Inyo,27,11,0,1,0
4/6/20,Inyo,27,11,0,0,0
4/7/20,Inyo,27,11,0,0,0
4/8/20,Inyo,27,11,0,0,0
4/9/20,Inyo,27,11,0,0,0
4/10/20,Inyo,27,12,0,1,0
4/11/20,Inyo,27,12,0,0,0
4/12/20,Inyo,27,12,0,0,0
4/13/20,Inyo,27,12,0,0,0
4/14/20,Inyo,27,12,0,0,0
4/15/20,Inyo,27,17,0,5,0
4/16/20,Inyo,27,17,0,0,0
4/17/20,Inyo,27,18,0,1,0
4/18/20,Inyo,27,18,0,0,0
4/19/20,Inyo,27,18,0,0,0
4/20/20,Inyo,27,18,0,0,0
4/21/20,Inyo,27,18,0,0,0
4/22/20,Inyo,27,19,0,1,0
4/23/20,Inyo,27,19,0,0,0
4/24/20,Inyo,27,19,1,0,1
4/25/20,Inyo,27,19,1,0,0
4/26/20,Inyo,27,19,1,0,0
4/27/20,Inyo,27,19,1,0,0
4/28/20,Inyo,27,19,1,0,0
4/29/20,Inyo,27,19,1,0,0
4/30/20,Inyo,27,19,1,0,0
3/17/20,Kern,29,1,0,,
3/18/20,Kern,29,0,0,-1,0
3/19/20,Kern,29,3,0,3,0
3/20/20,Kern,29,3,0,0,0
3/21/20,Kern,29,4,0,1,0
3/22/20,Kern,29,4,0,0,0
3/23/20,Kern,29,12,0,8,0
3/24/20,Kern,29,14,0,2,0
3/25/20,Kern,29,23,0,9,0
3/26/20,Kern,29,32,0,9,0
3/27/20,Kern,29,40,1,8,1
3/28/20,Kern,29,46,1,6,0
3/29/20,Kern,29,50,1,4,0
3/30/20,Kern,29,74,1,24,0
3/31/20,Kern,29,98,1,24,0
4/1/20,Kern,29,126,1,28,0
4/2/20,Kern,29,155,1,29,0
4/3/20,Kern,29,194,2,39,1
4/4/20,Kern,29,205,2,11,0
4/5/20,Kern,29,225,2,20,0
4/6/20,Kern,29,246,2,21,0
4/7/20,Kern,29,261,2,15,0
4/8/20,Kern,29,303,2,42,0
4/9/20,Kern,29,330,3,27,1
4/10/20,Kern,29,363,3,33,0
4/11/20,Kern,29,369,3,6,0
4/12/20,Kern,29,396,3,27,0
4/13/20,Kern,29,446,3,50,0
4/14/20,Kern,29,516,3,70,0
4/15/20,Kern,29,553,3,37,0
4/16/20,Kern,29,565,3,12,0
4/17/20,Kern,29,578,3,13,0
4/18/20,Kern,29,610,3,32,0
4/19/20,Kern,29,623,3,13,0
4/20/20,Kern,29,643,3,20,0
4/21/20,Kern,29,671,3,28,0
4/22/20,Kern,29,683,4,12,1
4/23/20,Kern,29,699,4,16,0
4/24/20,Kern,29,735,4,36,0
4/25/20,Kern,29,755,4,20,0
4/26/20,Kern,29,809,4,54,0
4/27/20,Kern,29,828,5,19,1
4/28/20,Kern,29,847,5,19,0
4/29/20,Kern,29,866,6,19,1
4/30/20,Kern,29,893,7,27,1
3/27/20,Kings,31,1,0,,
3/28/20,Kings,31,2,0,1,0
3/29/20,Kings,31,2,0,0,0
3/30/20,Kings,31,3,0,1,0
3/31/20,Kings,31,4,0,1,0
4/1/20,Kings,31,5,0,1,0
4/2/20,Kings,31,5,0,0,0
4/3/20,Kings,31,5,0,0,0
4/4/20,Kings,31,5,0,0,0
4/5/20,Kings,31,5,0,0,0
4/6/20,Kings,31,5,0,0,0
4/7/20,Kings,31,5,0,0,0
4/8/20,Kings,31,8,0,3,0
4/9/20,Kings,31,8,0,0,0
4/10/20,Kings,31,9,0,1,0
4/11/20,Kings,31,10,1,1,1
4/12/20,Kings,31,10,1,0,0
4/13/20,Kings,31,12,1,2,0
4/14/20,Kings,31,13,1,1,0
4/15/20,Kings,31,13,1,0,0
4/16/20,Kings,31,18,1,5,0
4/17/20,Kings,31,20,1,2,0
4/18/20,Kings,31,30,1,10,0
4/19/20,Kings,31,30,1,0,0
4/20/20,Kings,31,32,1,2,0
4/21/20,Kings,31,32,1,0,0
4/22/20,Kings,31,32,1,0,0
4/23/20,Kings,31,35,1,3,0
4/24/20,Kings,31,47,1,12,0
4/25/20,Kings,31,52,1,5,0
4/26/20,Kings,31,67,1,15,0
4/27/20,Kings,31,71,1,4,0
4/28/20,Kings,31,79,1,8,0
4/29/20,Kings,31,96,1,17,0
4/30/20,Kings,31,123,1,27,0
4/5/20,Lake,33,1,0,,
4/6/20,Lake,33,2,0,1,0
4/7/20,Lake,33,2,0,0,0
4/8/20,Lake,33,3,0,1,0
4/9/20,Lake,33,3,0,0,0
4/10/20,Lake,33,4,0,1,0
4/11/20,Lake,33,4,0,0,0
4/12/20,Lake,33,4,0,0,0
4/13/20,Lake,33,4,0,0,0
4/14/20,Lake,33,5,0,1,0
4/15/20,Lake,33,5,0,0,0
4/16/20,Lake,33,6,0,1,0
4/17/20,Lake,33,6,0,0,0
4/18/20,Lake,33,6,0,0,0
4/19/20,Lake,33,6,0,0,0
4/20/20,Lake,33,6,0,0,0
4/21/20,Lake,33,6,0,0,0
4/22/20,Lake,33,6,0,0,0
4/23/20,Lake,33,6,0,0,0
4/24/20,Lake,33,6,0,0,0
4/25/20,Lake,33,6,0,0,0
4/26/20,Lake,33,6,0,0,0
4/27/20,Lake,33,6,0,0,0
4/28/20,Lake,33,6,0,0,0
4/29/20,Lake,33,6,0,0,0
4/30/20,Lake,33,7,0,1,0
4/29/20,Lassen,35,0,0,,
4/30/20,Lassen,35,0,0,0,0
1/26/20,Los Angeles,37,1,0,,
1/27/20,Los Angeles,37,1,0,0,0
1/28/20,Los Angeles,37,1,0,0,0
1/29/20,Los Angeles,37,1,0,0,0
1/30/20,Los Angeles,37,1,0,0,0
1/31/20,Los Angeles,37,1,0,0,0
2/1/20,Los Angeles,37,1,0,0,0
2/2/20,Los Angeles,37,1,0,0,0
2/3/20,Los Angeles,37,1,0,0,0
2/4/20,Los Angeles,37,1,0,0,0
2/5/20,Los Angeles,37,1,0,0,0
2/6/20,Los Angeles,37,1,0,0,0
2/7/20,Los Angeles,37,1,0,0,0
2/8/20,Los Angeles,37,1,0,0,0
2/9/20,Los Angeles,37,1,0,0,0
2/10/20,Los Angeles,37,1,0,0,0
2/11/20,Los Angeles,37,1,0,0,0
2/12/20,Los Angeles,37,1,0,0,0
2/13/20,Los Angeles,37,1,0,0,0
2/14/20,Los Angeles,37,1,0,0,0
2/15/20,Los Angeles,37,1,0,0,0
2/16/20,Los Angeles,37,1,0,0,0
2/17/20,Los Angeles,37,1,0,0,0
2/18/20,Los Angeles,37,1,0,0,0
2/19/20,Los Angeles,37,1,0,0,0
2/20/20,Los Angeles,37,1,0,0,0
2/21/20,Los Angeles,37,1,0,0,0
2/22/20,Los Angeles,37,1,0,0,0
2/23/20,Los Angeles,37,1,0,0,0
2/24/20,Los Angeles,37,1,0,0,0
2/25/20,Los Angeles,37,1,0,0,0
2/26/20,Los Angeles,37,1,0,0,0
2/27/20,Los Angeles,37,1,0,0,0
2/28/20,Los Angeles,37,1,0,0,0
2/29/20,Los Angeles,37,1,0,0,0
3/1/20,Los Angeles,37,1,0,0,0
3/2/20,Los Angeles,37,1,0,0,0
3/3/20,Los Angeles,37,1,0,0,0
3/4/20,Los Angeles,37,7,0,6,0
3/5/20,Los Angeles,37,11,0,4,0
3/6/20,Los Angeles,37,13,0,2,0
3/7/20,Los Angeles,37,14,0,1,0
3/8/20,Los Angeles,37,14,0,0,0
3/9/20,Los Angeles,37,19,0,5,0
3/10/20,Los Angeles,37,20,0,1,0
3/11/20,Los Angeles,37,29,1,9,1
3/12/20,Los Angeles,37,32,1,3,0
3/13/20,Los Angeles,37,40,1,8,0
3/14/20,Los Angeles,37,54,1,14,0
3/15/20,Los Angeles,37,69,1,15,0
3/16/20,Los Angeles,37,94,1,25,0
3/17/20,Los Angeles,37,147,1,53,0
3/18/20,Los Angeles,37,192,1,45,0
3/19/20,Los Angeles,37,231,2,39,1
3/20/20,Los Angeles,37,295,2,64,0
3/21/20,Los Angeles,37,353,4,58,2
3/22/20,Los Angeles,37,411,5,58,1
3/23/20,Los Angeles,37,543,8,132,3
3/24/20,Los Angeles,37,670,10,127,2
3/25/20,Los Angeles,37,814,13,144,3
3/26/20,Los Angeles,37,1230,21,416,8
3/27/20,Los Angeles,37,1482,26,252,5
3/28/20,Los Angeles,37,1818,32,336,6
3/29/20,Los Angeles,37,2147,37,329,5
3/30/20,Los Angeles,37,2505,44,358,7
3/31/20,Los Angeles,37,3037,54,532,10
4/1/20,Los Angeles,37,3528,66,491,12
4/2/20,Los Angeles,37,4071,80,543,14
4/3/20,Los Angeles,37,4605,93,534,13
4/4/20,Los Angeles,37,5325,119,720,26
4/5/20,Los Angeles,37,5955,132,630,13
4/6/20,Los Angeles,37,6391,147,436,15
4/7/20,Los Angeles,37,6944,173,553,26
4/8/20,Los Angeles,37,7573,200,629,27
4/9/20,Los Angeles,37,7984,225,411,25
4/10/20,Los Angeles,37,8453,244,469,19
4/11/20,Los Angeles,37,8889,267,436,23
4/12/20,Los Angeles,37,9197,300,308,33
4/13/20,Los Angeles,37,9480,326,283,26
4/14/20,Los Angeles,37,10075,366,595,40
4/15/20,Los Angeles,37,10517,405,442,39
4/16/20,Los Angeles,37,10895,457,378,52
4/17/20,Los Angeles,37,11421,501,526,44
4/18/20,Los Angeles,37,12051,577,630,76
4/19/20,Los Angeles,37,12349,601,298,24
4/20/20,Los Angeles,37,13823,619,1474,18
4/21/20,Los Angeles,37,15165,666,1342,47
4/22/20,Los Angeles,37,16449,732,1284,66
4/23/20,Los Angeles,37,17567,798,1118,66
4/24/20,Los Angeles,37,18545,850,978,52
4/25/20,Los Angeles,37,19159,896,614,46
4/26/20,Los Angeles,37,19567,916,408,20
4/27/20,Los Angeles,37,20460,948,893,32
4/28/20,Los Angeles,37,21017,1004,557,56
4/29/20,Los Angeles,37,22522,1065,1505,61
4/30/20,Los Angeles,37,23233,1119,711,54
3/7/20,Madera,39,1,0,,
3/8/20,Madera,39,1,0,0,0
3/9/20,Madera,39,1,0,0,0
3/10/20,Madera,39,1,0,0,0
3/11/20,Madera,39,1,0,0,0
3/12/20,Madera,39,1,0,0,0
3/13/20,Madera,39,1,0,0,0
3/14/20,Madera,39,1,0,0,0
3/15/20,Madera,39,1,0,0,0
3/16/20,Madera,39,1,0,0,0
3/17/20,Madera,39,1,0,0,0
3/18/20,Madera,39,1,0,0,0
3/19/20,Madera,39,2,0,1,0
3/20/20,Madera,39,3,0,1,0
3/21/20,Madera,39,3,0,0,0
3/22/20,Madera,39,3,0,0,0
3/23/20,Madera,39,6,0,3,0
3/24/20,Madera,39,6,0,0,0
3/25/20,Madera,39,7,0,1,0
3/26/20,Madera,39,10,1,3,1
3/27/20,Madera,39,11,1,1,0
3/28/20,Madera,39,15,1,4,0
3/29/20,Madera,39,18,1,3,0
3/30/20,Madera,39,21,1,3,0
3/31/20,Madera,39,23,1,2,0
4/1/20,Madera,39,25,1,2,0
4/2/20,Madera,39,28,1,3,0
4/3/20,Madera,39,28,1,0,0
4/4/20,Madera,39,28,1,0,0
4/5/20,Madera,39,28,1,0,0
4/6/20,Madera,39,28,1,0,0
4/7/20,Madera,39,28,1,0,0
4/8/20,Madera,39,28,1,0,0
4/9/20,Madera,39,30,2,2,1
4/10/20,Madera,39,32,2,2,0
4/11/20,Madera,39,32,2,0,0
4/12/20,Madera,39,33,2,1,0
4/13/20,Madera,39,33,2,0,0
4/14/20,Madera,39,33,2,0,0
4/15/20,Madera,39,33,2,0,0
4/16/20,Madera,39,33,2,0,0
4/17/20,Madera,39,33,2,0,0
4/18/20,Madera,39,34,2,1,0
4/19/20,Madera,39,34,2,0,0
4/20/20,Madera,39,36,2,2,0
4/21/20,Madera,39,36,2,0,0
4/22/20,Madera,39,36,2,0,0
4/23/20,Madera,39,39,2,3,0
4/24/20,Madera,39,39,2,0,0
4/25/20,Madera,39,40,2,1,0
4/26/20,Madera,39,41,2,1,0
4/27/20,Madera,39,44,2,3,0
4/28/20,Madera,39,45,2,1,0
4/29/20,Madera,39,46,2,1,0
4/30/20,Madera,39,46,2,0,0
1/26/20,Marin,41,0,0,,
1/31/20,Marin,41,0,0,0,0
2/2/20,Marin,41,0,0,0,0
2/20/20,Marin,41,0,0,0,0
2/21/20,Marin,41,0,0,0,0
2/26/20,Marin,41,0,0,0,0
2/28/20,Marin,41,0,0,0,0
2/29/20,Marin,41,0,0,0,0
3/1/20,Marin,41,0,0,0,0
3/2/20,Marin,41,0,0,0,0
3/3/20,Marin,41,0,0,0,0
3/4/20,Marin,41,0,0,0,0
3/5/20,Marin,41,0,0,0,0
3/6/20,Marin,41,0,0,0,0
3/7/20,Marin,41,0,0,0,0
3/8/20,Marin,41,0,0,0,0
3/9/20,Marin,41,1,0,1,0
3/10/20,Marin,41,1,0,0,0
3/11/20,Marin,41,3,0,2,0
3/12/20,Marin,41,3,0,0,0
3/13/20,Marin,41,3,0,0,0
3/14/20,Marin,41,5,0,2,0
3/15/20,Marin,41,9,0,4,0
3/16/20,Marin,41,11,0,2,0
3/17/20,Marin,41,15,0,4,0
3/18/20,Marin,41,15,0,0,0
3/19/20,Marin,41,25,0,10,0
3/20/20,Marin,41,38,0,13,0
3/21/20,Marin,41,38,0,0,0
3/22/20,Marin,41,38,0,0,0
3/23/20,Marin,41,47,0,9,0
3/24/20,Marin,41,53,0,6,0
3/25/20,Marin,41,60,0,7,0
3/26/20,Marin,41,65,0,5,0
3/27/20,Marin,41,69,1,4,1
3/28/20,Marin,41,74,1,5,0
3/29/20,Marin,41,93,1,19,0
3/30/20,Marin,41,98,4,5,3
3/31/20,Marin,41,107,5,9,1
4/1/20,Marin,41,108,6,1,1
4/2/20,Marin,41,118,6,10,0
4/3/20,Marin,41,131,6,13,0
4/4/20,Marin,41,137,7,6,1
4/5/20,Marin,41,141,7,4,0
4/6/20,Marin,41,143,9,2,2
4/7/20,Marin,41,148,10,5,1
4/8/20,Marin,41,149,10,1,0
4/9/20,Marin,41,154,10,5,0
4/10/20,Marin,41,153,10,-1,0
4/11/20,Marin,41,153,10,0,0
4/12/20,Marin,41,164,10,11,0
4/13/20,Marin,41,170,10,6,0
4/14/20,Marin,41,171,10,1,0
4/15/20,Marin,41,184,10,13,0
4/16/20,Marin,41,187,10,3,0
4/17/20,Marin,41,187,10,0,0
4/18/20,Marin,41,189,10,2,0
4/19/20,Marin,41,195,10,6,0
4/20/20,Marin,41,199,10,4,0
4/21/20,Marin,41,200,10,1,0
4/22/20,Marin,41,203,11,3,1
4/23/20,Marin,41,209,11,6,0
4/24/20,Marin,41,212,12,3,1
4/25/20,Marin,41,223,12,11,0
4/26/20,Marin,41,224,12,1,0
4/27/20,Marin,41,224,12,0,0
4/28/20,Marin,41,226,12,2,0
4/29/20,Marin,41,235,13,9,1
4/30/20,Marin,41,237,13,2,0
4/28/20,Mariposa,43,1,0,,
4/29/20,Mariposa,43,1,0,0,0
4/30/20,Mariposa,43,3,0,2,0
3/18/20,Mendocino,45,1,0,,
3/19/20,Mendocino,45,1,0,0,0
3/20/20,Mendocino,45,1,0,0,0
3/21/20,Mendocino,45,1,0,0,0
3/22/20,Mendocino,45,1,0,0,0
3/23/20,Mendocino,45,1,0,0,0
3/24/20,Mendocino,45,2,0,1,0
3/25/20,Mendocino,45,2,0,0,0
3/26/20,Mendocino,45,2,0,0,0
3/27/20,Mendocino,45,2,0,0,0
3/28/20,Mendocino,45,3,0,1,0
3/29/20,Mendocino,45,4,0,1,0
3/30/20,Mendocino,45,4,0,0,0
3/31/20,Mendocino,45,4,0,0,0
4/1/20,Mendocino,45,4,0,0,0
4/2/20,Mendocino,45,4,0,0,0
4/3/20,Mendocino,45,4,0,0,0
4/4/20,Mendocino,45,4,0,0,0
4/5/20,Mendocino,45,4,0,0,0
4/6/20,Mendocino,45,4,0,0,0
4/7/20,Mendocino,45,4,0,0,0
4/8/20,Mendocino,45,4,0,0,0
4/9/20,Mendocino,45,4,0,0,0
4/10/20,Mendocino,45,4,0,0,0
4/11/20,Mendocino,45,4,0,0,0
4/12/20,Mendocino,45,4,0,0,0
4/13/20,Mendocino,45,4,0,0,0
4/14/20,Mendocino,45,4,0,0,0
4/15/20,Mendocino,45,4,0,0,0
4/16/20,Mendocino,45,4,0,0,0
4/17/20,Mendocino,45,5,0,1,0
4/18/20,Mendocino,45,5,0,0,0
4/19/20,Mendocino,45,5,0,0,0
4/20/20,Mendocino,45,5,0,0,0
4/21/20,Mendocino,45,5,0,0,0
4/22/20,Mendocino,45,5,0,0,0
4/23/20,Mendocino,45,8,0,3,0
4/24/20,Mendocino,45,11,0,3,0
4/25/20,Mendocino,45,11,0,0,0
4/26/20,Mendocino,45,11,0,0,0
4/27/20,Mendocino,45,11,0,0,0
4/28/20,Mendocino,45,11,0,0,0
4/29/20,Mendocino,45,12,0,1,0
4/30/20,Mendocino,45,12,0,0,0
3/22/20,Merced,47,1,0,,
3/23/20,Merced,47,1,0,0,0
3/24/20,Merced,47,1,0,0,0
3/25/20,Merced,47,2,0,1,0
3/26/20,Merced,47,4,0,2,0
3/27/20,Merced,47,7,0,3,0
3/28/20,Merced,47,8,0,1,0
3/29/20,Merced,47,9,0,1,0
3/30/20,Merced,47,10,0,1,0
3/31/20,Merced,47,10,0,0,0
4/1/20,Merced,47,12,0,2,0
4/2/20,Merced,47,16,0,4,0
4/3/20,Merced,47,19,0,3,0
4/4/20,Merced,47,27,0,8,0
4/5/20,Merced,47,29,1,2,1
4/6/20,Merced,47,29,1,0,0
4/7/20,Merced,47,34,1,5,0
4/8/20,Merced,47,40,3,6,2
4/9/20,Merced,47,52,3,12,0
4/10/20,Merced,47,59,3,7,0
4/11/20,Merced,47,64,3,5,0
4/12/20,Merced,47,65,3,1,0
4/13/20,Merced,47,69,3,4,0
4/14/20,Merced,47,74,3,5,0
4/15/20,Merced,47,78,3,4,0
4/16/20,Merced,47,82,3,4,0
4/17/20,Merced,47,85,3,3,0
4/18/20,Merced,47,87,3,2,0
4/19/20,Merced,47,90,3,3,0
4/20/20,Merced,47,90,3,0,0
4/21/20,Merced,47,92,3,2,0
4/22/20,Merced,47,94,3,2,0
4/23/20,Merced,47,100,3,6,0
4/24/20,Merced,47,102,3,2,0
4/25/20,Merced,47,102,3,0,0
4/26/20,Merced,47,105,3,3,0
4/27/20,Merced,47,110,3,5,0
4/28/20,Merced,47,116,3,6,0
4/29/20,Merced,47,118,3,2,0
4/30/20,Merced,47,125,3,7,0
4/29/20,Modoc,49,0,0,,
4/30/20,Modoc,49,0,0,0,0
3/21/20,Mono,51,1,0,,
3/22/20,Mono,51,1,0,0,0
3/23/20,Mono,51,1,0,0,0
3/24/20,Mono,51,2,0,1,0
3/25/20,Mono,51,4,0,2,0
3/26/20,Mono,51,6,0,2,0
3/27/20,Mono,51,8,0,2,0
3/28/20,Mono,51,11,0,3,0
3/29/20,Mono,51,13,0,2,0
3/30/20,Mono,51,13,0,0,0
3/31/20,Mono,51,13,1,0,1
4/1/20,Mono,51,18,1,5,0
4/2/20,Mono,51,18,1,0,0
4/3/20,Mono,51,19,1,1,0
4/4/20,Mono,51,19,1,0,0
4/5/20,Mono,51,19,1,0,0
4/6/20,Mono,51,19,1,0,0
4/7/20,Mono,51,19,1,0,0
4/8/20,Mono,51,20,1,1,0
4/9/20,Mono,51,20,1,0,0
4/10/20,Mono,51,21,1,1,0
4/11/20,Mono,51,21,1,0,0
4/12/20,Mono,51,23,1,2,0
4/13/20,Mono,51,23,1,0,0
4/14/20,Mono,51,23,1,0,0
4/15/20,Mono,51,23,1,0,0
4/16/20,Mono,51,23,1,0,0
4/17/20,Mono,51,23,1,0,0
4/18/20,Mono,51,23,1,0,0
4/19/20,Mono,51,23,1,0,0
4/20/20,Mono,51,24,1,1,0
4/21/20,Mono,51,24,1,0,0
4/22/20,Mono,51,24,1,0,0
4/23/20,Mono,51,24,1,0,0
4/24/20,Mono,51,24,1,0,0
4/25/20,Mono,51,24,1,0,0
4/26/20,Mono,51,24,1,0,0
4/27/20,Mono,51,26,1,2,0
4/28/20,Mono,51,26,1,0,0
4/29/20,Mono,51,26,1,0,0
4/30/20,Mono,51,26,1,0,0
3/17/20,Monterey,53,2,0,,
3/18/20,Monterey,53,2,0,0,0
3/19/20,Monterey,53,2,0,0,0
3/20/20,Monterey,53,5,0,3,0
3/21/20,Monterey,53,11,1,6,1
3/22/20,Monterey,53,14,1,3,0
3/23/20,Monterey,53,20,1,6,0
3/24/20,Monterey,53,24,1,4,0
3/25/20,Monterey,53,24,1,0,0
3/26/20,Monterey,53,27,1,3,0
3/27/20,Monterey,53,27,1,0,0
3/28/20,Monterey,53,34,1,7,0
3/29/20,Monterey,53,36,1,2,0
3/30/20,Monterey,53,40,1,4,0
3/31/20,Monterey,53,42,2,2,1
4/1/20,Monterey,53,48,2,6,0
4/2/20,Monterey,53,53,2,5,0
4/3/20,Monterey,53,57,2,4,0
4/4/20,Monterey,53,62,2,5,0
4/5/20,Monterey,53,62,2,0,0
4/6/20,Monterey,53,63,2,1,0
4/7/20,Monterey,53,64,2,1,0
4/8/20,Monterey,53,69,3,5,1
4/9/20,Monterey,53,71,3,2,0
4/10/20,Monterey,53,79,3,8,0
4/11/20,Monterey,53,82,3,3,0
4/12/20,Monterey,53,87,3,5,0
4/13/20,Monterey,53,87,3,0,0
4/14/20,Monterey,53,100,3,13,0
4/15/20,Monterey,53,103,3,3,0
4/16/20,Monterey,53,119,3,16,0
4/17/20,Monterey,53,119,3,0,0
4/18/20,Monterey,53,136,3,17,0
4/19/20,Monterey,53,141,4,5,1
4/20/20,Monterey,53,148,4,7,0
4/21/20,Monterey,53,150,4,2,0
4/22/20,Monterey,53,154,4,4,0
4/23/20,Monterey,53,164,4,10,0
4/24/20,Monterey,53,169,4,5,0
4/25/20,Monterey,53,176,4,7,0
4/26/20,Monterey,53,183,4,7,0
4/27/20,Monterey,53,185,4,2,0
4/28/20,Monterey,53,191,5,6,1
4/29/20,Monterey,53,206,5,15,0
4/30/20,Monterey,53,213,5,7,0
3/22/20,Napa,55,2,0,,
3/23/20,Napa,55,2,0,0,0
3/24/20,Napa,55,3,0,1,0
3/25/20,Napa,55,6,0,3,0
3/26/20,Napa,55,7,0,1,0
3/27/20,Napa,55,8,0,1,0
3/28/20,Napa,55,10,0,2,0
3/29/20,Napa,55,14,0,4,0
3/30/20,Napa,55,14,0,0,0
3/31/20,Napa,55,15,1,1,1
4/1/20,Napa,55,18,1,3,0
4/2/20,Napa,55,18,1,0,0
4/3/20,Napa,55,20,2,2,1
4/4/20,Napa,55,20,2,0,0
4/5/20,Napa,55,20,2,0,0
4/6/20,Napa,55,22,2,2,0
4/7/20,Napa,55,23,2,1,0
4/8/20,Napa,55,25,2,2,0
4/9/20,Napa,55,28,2,3,0
4/10/20,Napa,55,32,2,4,0
4/11/20,Napa,55,34,2,2,0
4/12/20,Napa,55,34,2,0,0
4/13/20,Napa,55,34,2,0,0
4/14/20,Napa,55,38,2,4,0
4/15/20,Napa,55,38,2,0,0
4/16/20,Napa,55,39,2,1,0
